"Reason","Keep","Removed","Guid","Hash","Size","Ext"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Anjo\Idle.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Anjo\Idle.anim","8cb56eccf8fa1f34aa841358f096a759","43621B7DEE865F9DC2D90D5F18D42543C287CC92314DB7ED30C35D69155A6AC7","3480",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Anjo\Suger.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Anjo\Suger.anim","d4c83e8e3dfc3914490c4a6dd9744fd8","765705C52C802C618B0813FDEF0BA3E8EBF9E7D87A776C767A1A2DDA9CD85865","6093",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Boss\ataque especial.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Boss\ataque especial.anim","c90c61976fd4dc24fa3cc219c6aeba70","1300DA1A998E428E0B7D6974FF2279307499ECFDA736C586A48A897B30D087A7","5300",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Boss\Ataque.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Boss\Ataque.anim","d5f7d061b086709429814da9e3f2ef68","9CFAC91F52099E1657E7C3E820D6AEBA50D6E2C08AB63BF17D3AEE5FD4DEBDBD","3501",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Boss\Boss.controller","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Boss\Boss.controller","8aa6019230ffd794e99f0497698d9caa","F1A16C30A10E4C0BF83003D973B3952E072788139FD015223839B370A52C75B3","21706",".controller"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Boss\Cry.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Boss\Cry.anim","16c1b2d29f918724aaa6480512f2f9e8","333E8EEDA8456BE6F003EC7713517CBA7613B26BD549AB1EAF5143BCF8E6035B","4702",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Boss\Idle.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Boss\Idle.anim","f4c772c3182d84b47bc3ff1a31017a24","C48CE4DF455C54A4C08B5997B5D2694779C465B00B7EE3A1F919F765EEA8E16E","5114",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Boss\intro.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Boss\intro.anim","7dc7f8abf54d60447baba639d28ea5a1","F1A52F2C48CE5FF5B21B466A6A7D97CFF8165F07D8445DEB05E304272655486B","7287",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Boss\morte.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Boss\morte.anim","d0b986be62831214986db8942e9758e6","F71ED8CE1BC639122CC79F3A2B83007C01710DE847AE45382999B2EE7AA346D1","7724",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Boss\Prep.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Boss\Prep.anim","caa63cf26fb63884dad52a24b1b0ddf2","183B88FD352BAFF62245B422C1305C18DB07A9A4D2FC5DCCBE4F2F40135D380B","1345",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Boss\PrepAtaque.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Boss\PrepAtaque.anim","7e90b5047a38a664f8541e17454d16b3","50E5C4629A139510F281ADCB03ECB3C8BDBFD85D284B1B673B30AC32986E1FA7","3100",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Boss\PrepRun.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Boss\PrepRun.anim","92197ea55b8e8f04c814152a4023599a","4FAAEA8402B94CA4B47D4ED0A641CB33A88DF577F071A8C26EB9F4496A58DAD3","3097",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Boss\Run.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Boss\Run.anim","ae7e1acb161b98d4696cfdd717060e65","B908DC4FC92E29A11197106C465388E2C2F7E4B29462252B3F861934CB5D975F","4300",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Boss\wallking.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Boss\wallking.anim","6e17091781edc3e4bae08663109cb6fc","04DC180011B7F909F61A211DEC90EDE488A5B9B5EE43E007E051A80BA2AE83B8","4308",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Player\ataque.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Player\ataque.anim","69f4b9d93c4789b4592cbf4ef1f887e5","A980E090131248BFC5C93640356B51F3E15BCB79A6CDB7254478E35E9A01D7D0","3087",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Player\ataque2.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Player\ataque2.anim","ac969119b7c8b0748b96251a70c2fc7d","D71144CC81081525358B881037BB56884B590252A33987CEF90A76CEE8120E2A","3290",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Player\Ataque3.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Player\Ataque3.anim","ae56d82ea9392f2449a1a3cdc81c84dc","9267E2AF587BBD86019294CB4F9A5A4BA1530A45272789B4BC802A82E26106EC","3089",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Player\Ataquejump.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Player\Ataquejump.anim","40b9718fb27e384418ebf8534daa2c70","C1C5B9C86440D2B2A84D1A28D4686B6E3D7C00FF7B0AE0E6D104A8D38ABBB830","3099",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Player\Dash.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Player\Dash.anim","a9dca78bc2cfcf84caea5ab7f3e6103a","CDB10386B3A82FD7043406F786816392E3D0B97AA1480ADB052C4F46376EE6A3","4302",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Player\dead.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Player\dead.anim","0f41812984788a84cba325f3320abd0e","C77D2922998C186B3D209AFE75A609FF46A4AE2DEF6BED34A92205FA43BB3C80","2887",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Player\Fall.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Player\Fall.anim","ad2ac3bff59978440b75e93669a9b698","29EBAAB73FA1528ED16E22FB6C4E8BC32504AA9A2B226C03ED41831FB626C065","2886",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Player\Idle.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Player\Idle.anim","44ca749bbdbb06044a2d169d9a3d3fb0","0086F22A4A4F6E81303FAF496F76F81CEE723C07796C0A2E8D653D1ABFA66152","3698",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Player\Jump.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Player\Jump.anim","ce7b47aedf2af8a4baed053dd702ea7d","3B92721A08E50887C7FDA81C11630F2DEB257A98743460F2C5E9F8EC67A0D017","3502",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Player\Player.controller","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Player\Player.controller","0ce59d4b1cfec5e49a8c450349f49ae8","57BCA08578EB43C9051C0F90C25B3F088D6FB3583CB33D0BA0045175BC3CEE89","38113",".controller"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Player\PulandoDenovo.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Player\PulandoDenovo.anim","8d66c4cf5f2a0f84d9c973d978cb87c3","1BB04AB8130F02F109F466B9DC329F0637016A0324C9AEF3A75C91A809E56BB4","3511",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Player\Running.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Player\Running.anim","d529d9f31c7da654fb241af5efb0463e","AA090524435DA711B40EAE46DEE5E71B45488A8CEBCDBEC1F1795F9C21AE4839","4298",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Player\Takedamage.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Player\Takedamage.anim","5ab21be9020440a48bdeaea31c3edda6","CC8FDF7D08902A5306B3C72D8E82CE48EB7A2F64354C5577035C5A6D59580DE8","2686",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Player\trocaDeLado.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Player\trocaDeLado.anim","2166929bb2dcdef418a75bcf0615c639","337AA24C68B1C73B6B0486C0DC353A7ECD565074269FE82134DFB76CFBCA8CE8","3909",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Player\UpPlataforma.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Player\UpPlataforma.anim","056551018fa51e345b8dab5594b96be6","5700A68BAB2BC4E34F08724288440547F09DB49FD9415B9F8E42E3A149B1F995","1353",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Animacoes\Player\Walking.anim","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Animacoes\Player\Walking.anim","57b0f90a74c437249a202807d506d412","E85FF42F72318F387211D679B6EE69A0B858A678C1309701FAA5D75302C83BD1","4309",".anim"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Assets\DefaultVolumeProfile.asset","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Assets\DefaultVolumeProfile.asset","d7bf569de31a8e04c97d994906e5c6fb","C5DD9BEE1ADD10F9346F3CB9881738BD41C7BB72E76BE68629D835738C574083","19524",".asset"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Assets\InputSystem_Actions.inputactions","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Assets\InputSystem_Actions.inputactions","72e4b1778b126784da4804d550a2bc32","CD5A6308F9BCE6DDAC2023B5ED185FF6BC36AC09FBFD9680054D367822203812","42061",".inputactions"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Assets\UniversalRenderPipelineGlobalSettings.asset","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Assets\UniversalRenderPipelineGlobalSettings.asset","9241320054935f34f90d707625249852","53EB2EAE711F3B9B945B393171564757297195CC77C45EAB9B48274EF98261C6","23234",".asset"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Assets\DefaultVolumeProfile.asset","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\DefaultVolumeProfile.asset","209a060ed569241448fb7b73cac84f2c","C5DD9BEE1ADD10F9346F3CB9881738BD41C7BB72E76BE68629D835738C574083","19524",".asset"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Assets\InputSystem_Actions.inputactions","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\InputSystem_Actions.inputactions","5c74eab1b3d99fb4a9082c8fb47f3451","CD5A6308F9BCE6DDAC2023B5ED185FF6BC36AC09FBFD9680054D367822203812","42061",".inputactions"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Scenes\Cena do JHON.unity","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Scenes\Cena do JHON.unity","a83dd0a4d4390684bae672d0f3d314d5","C127A894794949EF0D98DCA40561C8C9DB8831BBF88FDAAE99FB8A9DE587E61D","21704",".unity"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Scenes\CenaDoCT.unity","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Scenes\CenaDoCT.unity","2e72a83d85d3a8b43a0b9c7f4596adcd","C4CB7DB7E09BDDC3E49B5986D4581D142E5D088152D9858985A05C912297C126","13386",".unity"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Settings\UniversalRP.asset","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Settings\UniversalRP.asset","6cc32a6f5fe166a4493bb4b00e4610fb","8115A6A750C739DCBCBF71737D1733EAFE068AD9FBDC3D4CA0DEF2723F47311F","4733",".asset"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\DISSPAR\dissipar.gif","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\DISSPAR\dissipar.gif","c2ba41edf006ebc489d63d0c2490635e","647FA4F7394B39129F5E71E7A273B7EA5FE614321A6603B10442E5DF32577545","50640",".gif"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0001.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0001.png","c89c7c9287c31784a93fdd0892fc0756","2D8DAE719CBD1D26E47A1CA4B946A329F053D91EFCDA7BA7F2AC32987C9884B8","4260",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0002.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0002.png","ca20d287099474e47b62a5f45b417472","1FC6C87D860591E88CE2ACA0F0197BCC5F1C6F6436950F4A68FB7714C5BEDC03","5246",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0003.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0003.png","2d6ece950a3229c429b1d7860673bcff","1A5D2BD4FC413E376BBF469DD08C1EEAFFCB5BB26BF21012D60458CD90725DDA","6643",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0004.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0004.png","c430f9d04b783c84cbf1705deb2d5920","EB65B48E2E971CC216E62C6F670F56E83B7F81FB94BA8497073F895BAF590564","9634",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0005.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0005.png","4aa6aade7be779c4fa692c65cc9187ea","E574820DD2268D9292ABE880D6D1F5077465DDCCC3647244371E7DF8718E2077","8633",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0006.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0006.png","2af8c073be33aa44a93f8deb08f5ddad","9045A5DAE332C7330B8107A207B751545EEC84473474DE0EF2D1917DA1A64948","11061",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0007.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0007.png","2e5d6c74726dda843bafe78bcc7f4208","A4AB12E8F5731C68EDE6D246EB121F4A26EA47D57405FCE55F6C352B5E8C538C","8718",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0008.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0008.png","d4b79d6ff1e91484bb3a060d1ad6fa12","1C0C1EFAF6F2D2CD642493D86B15DD16D36F6EE1FBD39CE71955012CB568D535","11409",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0009.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\DISSPAR\DISSPAR_0009.png","3a1533900287c4f44b0567603d3c5777","55A942088FF723208A1EFA442DDC3F9DD2368DD79246544CAEDE6F657310BBE3","9926",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\IDLE.gif","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\IDLE.gif","2f11d08a2fa9f0a4fa1bae267585904b","5C4E3EE1F1F196EC305C3B3FD2C4BC49516AD2A7A1DF395C1044C54442D2AC3C","68856",".gif"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\IDLE-MASC.gif","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\IDLE-MASC.gif","3627a45adb0a0034e875a5f07e6b6e5c","720102723B0CA6D7016DCA2184F92D1CEAF710635649AFD83041AB2DB286BB80","46151",".gif"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG\PNG_0001.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG\PNG_0001.png","cd13f408511458741ab35a4e71be5dcb","D4A5B8C10B0A7F12E838EB590FA0406010C9209BE313134D794F7235CBDC2360","14332",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG\PNG_0002.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG\PNG_0002.png","1bb416435c82eb14cabce331b8a8417b","2D9AA7BC7BB5182F6C2D6539B084D37758542284DBAA359490656CC545060666","14992",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG\PNG_0003.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG\PNG_0003.png","6303d1d19d83432469c7cec0bcb44292","A136D84506B8ED406EAE636BE46977243C0CBBC478597AA84935127EACC3BADF","15240",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG\PNG_0004.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG\PNG_0004.png","083915d72529b4248a3d68c12d7b90cf","11A754FFECFA6CDA3350E7FCA036F430E2A46AEB5F1CCA2D10E4ADE47809D696","14602",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG\PNG_0005.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG\PNG_0005.png","35059697074c1b148960451b61577a19","76B5C1806DADCC4CBF927C9CC4CB74C279156BA17322F383506114EDBED72687","14038",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG\PNG_0006.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG\PNG_0006.png","bac62498115403641bbfa1dab22f195d","1412F0D79AFF369CB5282C7F18146CADA43EAD3DFA98A32148D6092FB9D30A64","14670",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG\PNG_0007.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG\PNG_0007.png","ecf3373cc54dbea4bbd9e8e7e9bbc22b","73F9E34B207BB114B1DC278EC184009E5C350F913FB4582E7A4EFA8CE512E6D9","14468",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG\PNG_0008.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG\PNG_0008.png","43ff68522668215449ce398538b6bb20","C7AA0810C6CC3CF4B78BDC1D9E507DCE1B73415624F7836A666EF7E9C1D150FD","14693",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG\PNG_0009.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG\PNG_0009.png","c501c84e33c624840acca23d9115ddb3","45F39526B7499774C88ADA90A533FEBADC6D3FEA537BECDEDF4A07EA814CFCED","13542",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG\PNG_0010.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG\PNG_0010.png","1e84b9cd500bed944843f3e3f92b6d76","22E512B71AA8326A6FF827A094576D4BBA04CF3DA652CE1D79F8199B174CC450","15045",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG\PNG_0011.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG\PNG_0011.png","92b9cc6008fd5bb498dc16016b18f616","8C66FC2C899616D62E21FE42F6A5E9F9A7CE09B184E35086D44A52FB666B0813","15226",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG-MASC\PNG_0001.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG-MASC\PNG_0001.png","674fa9a4823aff9419c9f8030a51ae12","BCA4865489094C8C1FDA01388D65EE15CA2D56F08799C254AC19AC1D4AD5C4EB","8093",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG-MASC\PNG_0002.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG-MASC\PNG_0002.png","90d8afcd3a4ac4544bda13460e7abd1b","D450D82FA39B175AA451EBC0035DE5F725D748DB2BA20D6FAA0DC7178122B7EB","11456",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG-MASC\PNG_0003.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG-MASC\PNG_0003.png","6cc5367c28a800141a8ba2d4465c394b","89C8A99EBFB6082242FB77EC3AC8F330CF45A743DD471209525B48C227312162","10593",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG-MASC\PNG_0004.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG-MASC\PNG_0004.png","f6fd7f0db7d963a48adb766026c0aed6","5D9EC16C3629D7A06981347D7DAE6B488E1BEF57E885BCBB103287DE67EDE1F7","13422",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG-MASC\PNG_0005.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG-MASC\PNG_0005.png","c9c0a49c411c10841af7712788ffb4a2","5A669F3B494C534C7F6CB49D579B9B7372A154524B0633CF2F3172797142027B","11947",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG-MASC\PNG_0006.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG-MASC\PNG_0006.png","600312c0a3ea0a94f941bb35999f69a7","D2090F34CC012CE1F3044709C543DDF9D8AE31F32D36A6A932AB7BEB0A1C92D9","13074",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG-MASC\PNG_0007.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG-MASC\PNG_0007.png","873f6bdd68dcdbb418ed08dbf84b8d5d","9C314380FA754332A93803C974F40B08043DCD67C31F0F74EA9DC2A8484171AC","11587",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG-MASC\PNG_0008.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG-MASC\PNG_0008.png","c1ee7149b7778c447952c60ba2f1c557","D3CCCC4B7FC0E4385F94C849E7E948B53A73F10A3303B0C0E922F561BFF46937","13034",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG-MASC\PNG_0009.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG-MASC\PNG_0009.png","5366a24a521d01b4793f11eb75e40d74","E6AA592311245D7100D2FE09113865876871F507EA840F9CF8E0B957A402E24D","10255",".png"
"duplicata_exata_sem_referencia","Assets\RecursosUnificados\BranchPedrao\Sprites\ANJO\IDLE\PNG-SURGE\PNG-SURGE_0001.png","Assets\RecursosUnificados\ColegaTeste\ProjetoPlayerJhonas\Sprites\ANJO\IDLE\PNG-SURGE\PNG-SURGE_0001.png","bb4e799579c3e5346bd9d58474f0b69d","AAFD623754879DD55E027F9CDD26ACB3766BB7E41203BE8B62D11E11BE84B7F8","4609",".png"
