"Origin","Path","Name","Ext","Size","Hash"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_3.asset","other_and_decorative_3.asset",".asset","865","99DF3297C0AF078DD80A92C17B8575E91C7769E47CCF2EFB0692AA6C1E144FB2"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_30.asset","other_and_decorative_30.asset",".asset","865","F58A6A375C659A0E2785D1008A6E29E62662B91A9AF059A08453337DC32BC743"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_31.asset","other_and_decorative_31.asset",".asset","867","15025BAE6BEF6356C9663E88404C6C51AC7941F681E8A0DCE643422861E6E220"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_32.asset","other_and_decorative_32.asset",".asset","865","184A4EC18F53FD7346F90ADB2EEB9C1E6C4C1E2CE488C62D181E77980B511D72"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_33.asset","other_and_decorative_33.asset",".asset","867","1EF5170615E022C9E46B9F876D68A0465EB9DA507D99F32576818CF994665153"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_34.asset","other_and_decorative_34.asset",".asset","865","E2916ACED83184ACDA15FAB9DC4EA8DD92F4AA126BD6E376B0F1478ADA65C5E3"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_35.asset","other_and_decorative_35.asset",".asset","866","6C951BD16A53DE0458807DEC1F493629B947BC0579BC6BBE6D7CE966EEC1FE91"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_36.asset","other_and_decorative_36.asset",".asset","866","5749E8F5A13A9D83F8C51AB1D9B5A5C5FB8C65EE05A7AC4A931E9200455DEBF7"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_37.asset","other_and_decorative_37.asset",".asset","867","4A63658375C62203438E957E65302A6A602C0C0A380C8380DEDE7DA905A27F11"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_38.asset","other_and_decorative_38.asset",".asset","866","893129DEEBEB9882F13CE290AFE6B432A52D7E0B1EB4972C108622C7E9D6492A"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_39.asset","other_and_decorative_39.asset",".asset","865","764E29BD4B4C4DDCFA4EB698A3696693B1E5126E4979C9914B05DA879F481B4C"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_4.asset","other_and_decorative_4.asset",".asset","864","B4827088E662D914F3255D686EF5B0F9D2C74DB16D38707D69A9961CAB357184"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_40.asset","other_and_decorative_40.asset",".asset","867","69106A9AD2E2519D8F050A2D20D6114121590E33D3FF9CB181DCDF526D1EA0D6"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_41.asset","other_and_decorative_41.asset",".asset","867","1FB770B68EDB6FD57760039AB4A889A1CB8F5662378AB15017CF27DC66C067EF"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_42.asset","other_and_decorative_42.asset",".asset","866","8B6CB183E7D2E9050C34A4DA31BCDACE71DB505D4AF0919D6458452053A1285D"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_43.asset","other_and_decorative_43.asset",".asset","867","3388ACB7FDC591A4EC4A1B9006FB69C4DD009A0883DE7CE3825F0E308BE65E88"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_44.asset","other_and_decorative_44.asset",".asset","865","D06B4B8093A9BFEC570773AF464E90DEFC7D97719512072CCFD0A92F3B0E3C91"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_45.asset","other_and_decorative_45.asset",".asset","865","01281F3CE00FA06BA723FA37F87489665EEA5A87F505B6F98CB25B90C71B579E"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_46.asset","other_and_decorative_46.asset",".asset","865","CD7EEA9F8975DE7906EB0CAA57583BFA78F9A8AC428CFA206738B72E2C80D03B"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_47.asset","other_and_decorative_47.asset",".asset","867","1439D40165CC013C25813143A287B8E143574D604357D4C9BEC1715BCA100C1F"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_48.asset","other_and_decorative_48.asset",".asset","865","6D6B1691C8EE1D41632767F02248E4E7CA4D4AE624572DD5FCFE26A9F50B35EC"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_49.asset","other_and_decorative_49.asset",".asset","867","641A2036D23339CE3DEFD9B49CB0E32BEDD1FE8E7E9E0620F269438B7B8DBAAB"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_5.asset","other_and_decorative_5.asset",".asset","863","8F69128A528E75098FB776EB69907AFB8A379FE5A23C25C99171467B01AFDA00"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_50.asset","other_and_decorative_50.asset",".asset","867","522ADC95B9AD19FA84CD11283FEBA0E5DBC8AFFF344B21A58DF02CB270030345"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_51.asset","other_and_decorative_51.asset",".asset","866","F9A797B3A6E18AC784471F7F0A4DADC1605A633D1EF4069A5D8126762F8A1849"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_52.asset","other_and_decorative_52.asset",".asset","866","212B1197F641D552E808027050C021623BDBC3DF90C4774447E15C641AAE1AB7"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_53.asset","other_and_decorative_53.asset",".asset","867","5635F4965439794FDCD2A3C30B9CD4AB79AF40EF444917246110E9370F1370CA"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_54.asset","other_and_decorative_54.asset",".asset","865","1EE3507BA5A9DA9045B865A7B838E12AC48420DEF48C439BD8CCD30CD3D45973"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_55.asset","other_and_decorative_55.asset",".asset","866","0326C84B69D4EF538359767895A990F313073A348209B53E08819D635EB82F8E"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_56.asset","other_and_decorative_56.asset",".asset","865","40EF76C4BDBED3005418456F91039563C8974757789B81AE7AD93357E4067051"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_57.asset","other_and_decorative_57.asset",".asset","867","80A7B6495CEA00C0DFEEBBFF3F6D4B1DA6A59B0EE726705DF898D448E28EA15F"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_58.asset","other_and_decorative_58.asset",".asset","866","E2851976128D0A3424739DE7D2DD24864BCC53538D0FA4B6C4FFBBA0C2C860C8"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_59.asset","other_and_decorative_59.asset",".asset","866","C39812E83BCE6C44B399205448E0E59988D665853773A12FC9B897F09FE77CD2"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_6.asset","other_and_decorative_6.asset",".asset","865","096792E8E59805FC0F2A3E94D772EDD0D3D60483249C67F1B6F406D63BA7DE70"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_60.asset","other_and_decorative_60.asset",".asset","866","C663A1C53E47101710FD9D0BEF7BF2C433D928A7197F9DF3E58B051DA8C7A5A7"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_61.asset","other_and_decorative_61.asset",".asset","866","C7EA9130C863722251B9AD32D4A68D7EE0A3ED913893813D8832E74A94F8D8A0"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_62.asset","other_and_decorative_62.asset",".asset","866","61DDC49CB5A0971CA46911DF81AB379FA79ED4EC7F1E63963E635D8CC362EDFF"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_63.asset","other_and_decorative_63.asset",".asset","867","4364D225A61E57572EB148C589B7B2484FB3509C68A75A50AB0C86AB5A3291B5"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_64.asset","other_and_decorative_64.asset",".asset","866","0B8BABA23A1A432963FCC01CAD0BDAD73DAA57D56C91ECE71BBE517209FFB527"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_65.asset","other_and_decorative_65.asset",".asset","867","F64FF224F0DE3EEB0C40E0CC9077674B9EF8615A9C69917A98976E3437852047"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_66.asset","other_and_decorative_66.asset",".asset","866","9B8E725853922D66383E8A9D8FD18751C4D0BFB72CBA45409E35B1C1F4114C64"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_67.asset","other_and_decorative_67.asset",".asset","865","07D6D99B9D95D007465B4D4754A9C0E006E1AEDD2B00254517DF450BA43F20CB"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_7.asset","other_and_decorative_7.asset",".asset","865","45E80501E240FBED38EA7E39ED90C8DDDDC97543743675D32A4A349ED56AFFCE"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_8.asset","other_and_decorative_8.asset",".asset","866","9EF670B84DC207C52EAA24382B67C73BFABB01D84C0C237ACF0C373F3461FCF4"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\Decoration\other_and_decorative_9.asset","other_and_decorative_9.asset",".asset","865","FB801FC0560332F4DC52A4CDBDD779D9BC5E37D22A2C98E2C062A1BDDD180752"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_0.asset","Level1_0.asset",".asset","860","F47176D8260E725A7A064D0FF89B5EE13BD200E46C15730EBCCA88FCAF3FF1BD"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_1.asset","Level1_1.asset",".asset","861","89DF10B9F87501AC813B9188FF669830820413F24142806319595C959F5A36A6"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_10.asset","Level1_10.asset",".asset","861","D732D1375EACAB67BC40F35BD4D8F212EA673797D23D184212A87919B8C1C593"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_100.asset","Level1_100.asset",".asset","853","2DCDF0B370CD10286D0E49C24CA03FA02F2BA1EE761F39D7C235F6EE8A2EFE69"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_101.asset","Level1_101.asset",".asset","853","4FF683E046233D6DE22855CFAD7C4260A32B2450C4B8478CDEDECB58B720CB54"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_102.asset","Level1_102.asset",".asset","853","1B7F7E7B55BAE43E6EAA2908C9F9B85142D3DBEE6E3F21849736B24090ABDC39"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_103.asset","Level1_103.asset",".asset","851","231A3715088736583964387CC0467B1C00709DB9557EF0DF095C45F64028EA76"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_104.asset","Level1_104.asset",".asset","854","591EECC8B1AD7A205A4CDEAC04C3231CE27485450AF550D896A7AD7AA511F795"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_105.asset","Level1_105.asset",".asset","854","F882E70E7136C2B9CC2E1195435C350C8508F5DA6A4D7B46D656789308E3B2C2"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_106.asset","Level1_106.asset",".asset","853","E53C5C402C3FB31017F02A5A8862BDB1BBC6E326AD44015DB09936FD137E770A"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_107.asset","Level1_107.asset",".asset","853","F113694A0AB3C02337E249F82F74A69607765EDA931C64DD8EEC3AD7E5593AD2"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_108.asset","Level1_108.asset",".asset","853","F0E831B0BDE6C15A1C79AEA5C459C45162F9A864C436D2AB0F14E50E148121AE"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_109.asset","Level1_109.asset",".asset","851","9BDA87374BB5BFB729595AC180321D829D0A210B66ADCFDACF4E3343BAF0D9E0"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_11.asset","Level1_11.asset",".asset","861","309A68285E22FD20910335F89FC369F35E2677F25815EEF65DB076AD50612A83"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_110.asset","Level1_110.asset",".asset","853","0E2096A4FFF68125C4E44694C0721983861F3A51005CA1F3DA3B5B69BD2C7D8C"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_12.asset","Level1_12.asset",".asset","861","045DBF82223E7BB37237BA9655CD1281602744814B1C14B56F385E5512C58567"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_13.asset","Level1_13.asset",".asset","862","9341996E79D439F7DBF0AFBE7F8C17CCFAB47485F0FEFDEE2A10210DB3D803BC"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_14.asset","Level1_14.asset",".asset","861","04374A98DF635C98F1CB1F3A3A16E5E4E32FF65ACDB0CF19018AF4FEEC6C1BBD"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_15.asset","Level1_15.asset",".asset","862","F56698620B1F52A26D8753BC16E676FF2CBAB82FFE30407725A9715230C297A1"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_16.asset","Level1_16.asset",".asset","862","0EF14BA260C296B55EDDA69D5681EE97138137E070CC7CA85AFBBD6DD111283F"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_17.asset","Level1_17.asset",".asset","862","69F433EA0C595A9683E58DFDFDCC6C9EB02714CD04F8A4CEDFFBA1A48800B5AD"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_18.asset","Level1_18.asset",".asset","862","6B850E3D08E1BE253E15E38B33DD23A22D6B21651C640625745E34CE932FF8D2"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_19.asset","Level1_19.asset",".asset","861","332528BD5C72FE36C2112CC29F83DF03161224A1C8635FA8AA0AD29CDDE0B1C0"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_2.asset","Level1_2.asset",".asset","861","87B68EAFC7F85A3822FC50367A89D77EEB984CF6BBA685D3AFDFF7BF8039D948"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_20.asset","Level1_20.asset",".asset","862","871D99939FC9342ECBCAC1E1B9D36EE1029659038EC9E06E47336ED6B2D72940"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_21.asset","Level1_21.asset",".asset","861","47A045944CAD370B6011451BB884F04552003EDF936C7719ECB626BA117CA359"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_22.asset","Level1_22.asset",".asset","862","E1D98CAEF4F4C120B8FB7F4D8A79411525230CDF034C1A8F694C9566FDBFB513"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_23.asset","Level1_23.asset",".asset","861","A9999D37B359ACF182C669EBBB63F16A4D3192FA05068189C8B9FD7F6C3917C3"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_24.asset","Level1_24.asset",".asset","862","BAD1045B7B720057A451853F06A8B647038BCD0FE63E9D01036F6243F0612485"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_25.asset","Level1_25.asset",".asset","862","92D5637FFBBF1D9C5B8B346A7F44352448F9070CD692BEBAB96288CCCB150E37"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_26.asset","Level1_26.asset",".asset","861","6D984DA8ED747C2CC6151CBEC5FA5F51DFFB5B0F16D28CA2BF52CB13C1580F31"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_27.asset","Level1_27.asset",".asset","861","A631C9642E55AAC01216E0E71F8A9D4A186864B6241F0968A9CC3684009B41F3"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_28.asset","Level1_28.asset",".asset","861","31B53CA89475E7AFB63E49C0AFDDAD3664D85FF44346920A46867BE815140D1C"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_29.asset","Level1_29.asset",".asset","861","EA1BEE5AA84EDA78FC6823EF1BB3F5D64E0A388E878E87A39A222917954E0C24"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_3.asset","Level1_3.asset",".asset","861","07AD80FC19C3902211EE2FF433A78FD17A6958FD018090CD83F8FBEEDB990112"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_30.asset","Level1_30.asset",".asset","862","1413C0D77C24EB49F7EE482707E78E1E768E4EAF49F136BF759A246DC1F16A11"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_31.asset","Level1_31.asset",".asset","861","B503A18DF466E5AC4DA4C903D265A92779402EFB9378753581CCFAF4A70C364B"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_32.asset","Level1_32.asset",".asset","862","C74986AF5CA67B1087C5996098F979172626BB91DC94B89FC7011A7C0CA1C46C"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_33.asset","Level1_33.asset",".asset","860","84074B7B27E84D71175CC3E1DFEB968654F5D2019ECAB5DAFB8F2CC7D201FCE2"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_34.asset","Level1_34.asset",".asset","861","C1AF6D14FA39C3C353A5F35CC2EE7F5BEBC066DB433BF2AB0E5B69B15450F359"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_35.asset","Level1_35.asset",".asset","861","EAEA2F1E4A67D160599E26BF74990BA7C803BFF4C7623BAB1FCCB5256A9A80C6"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_36.asset","Level1_36.asset",".asset","862","2A3D606950D5AEA328F7AC22C4B208AFE0F7B849289E8EF49DC85E8A198B842B"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_37.asset","Level1_37.asset",".asset","861","4A0B1056BEB28B9E92161DFA514A142D470CF645EBD3B24EA031B2B8A6DD4061"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_38.asset","Level1_38.asset",".asset","861","6F01AC06F0443B18BA21B9A8755CE0B5D2BFE0EB6FE9BA97B0E251D419D0A2A6"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_39.asset","Level1_39.asset",".asset","850","2539C90B321673E2A0BE4757E832C433BB5FC8522ECD4BCDEA249E4439400EB6"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_4.asset","Level1_4.asset",".asset","860","7EA23AC9EEAD4149678B31DB72B4B66477EDB29BDDE301B979542014D6169133"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_40.asset","Level1_40.asset",".asset","852","6FEE7325D5D218E2F58A10AAD9BD685840B7465DD92177CC16B7C0EBB791E948"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_41.asset","Level1_41.asset",".asset","851","D0A16D9C8FF40D4EEE612BD1FF853DD29368AC2F3D307D186D4EF879BC21843E"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_42.asset","Level1_42.asset",".asset","852","DA500E2400C487964E5AB81D9B8015A055B32701391EEAEEEA8A30E4982DC72C"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_43.asset","Level1_43.asset",".asset","853","14144EE88BD94A0F9606D73CC571BBC4E59508A18C3D053EA3BE3E5F59F223D3"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_44.asset","Level1_44.asset",".asset","852","2E77483B993A2DCCAEF456978D36370C53E5B4ECAE1E30F7B694F3F26C0136B5"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_45.asset","Level1_45.asset",".asset","853","1FE1F73D99CEED1E9A74B3597C1D80774EA502F63BF0855F050B2E0EEFAF1304"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_46.asset","Level1_46.asset",".asset","852","AC491B7E8C3B1CAB910D9AD6F1610A85A2C5E858426B15AC1B0C4EF1869D8FE8"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_47.asset","Level1_47.asset",".asset","852","8866B3704E1018E49E0257D6699FD85F7CD16DD8EE487AA9F3760385C4FB2AF7"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_48.asset","Level1_48.asset",".asset","851","187CA9BA2DA243196C96817F1B74FF32603C200EF542CC1B0140BA86A4D21B1D"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_49.asset","Level1_49.asset",".asset","851","9DB395C7E5BFE9A2A65C911CB7429AB23BE49E7D233F243AF2B713A7B323E55F"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_5.asset","Level1_5.asset",".asset","861","59B1F2920440F223F543A5423D571BA8B6834B9D29EA6DD6D7DE3C67C2E2F97B"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_50.asset","Level1_50.asset",".asset","853","0A3DBBF9BCFC422AA6716105AAA1EC584B941ADA05120BAB2B60420F74DD1579"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_51.asset","Level1_51.asset",".asset","852","6E2B8E25E847B285FAFD2778AFF96B90F5CCC6AE43BE3B6D306B1B63A96A8934"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_52.asset","Level1_52.asset",".asset","852","707BF2AF8749F2D2F668BB4824B3D9F1E13810B64A112E8EFCDC61C44E687243"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_53.asset","Level1_53.asset",".asset","852","CB063150B68084DC97569A689935E69B271D96D84CC9A40FE8C2FD8F71F687AC"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_54.asset","Level1_54.asset",".asset","852","C22CBEE646DE3A86652E4F3A8CF37230DA96E0731269B0BB18EC2B90E262C0DA"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_55.asset","Level1_55.asset",".asset","852","0606A8FD7783D35129EB10BB1AB3DD64BCBEAC165877A5F240E26003DC49DE9E"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_56.asset","Level1_56.asset",".asset","851","594F7CF8D1B3170051151B5BC1B9FC343BCDCB7C54A083D59E23F9BAD1614610"
"ColegaTeste","Assets\RecursosUnificados\ColegaTeste\PlatformerSet1\Map Assets\TilepaletteLevel1\Level1_57.asset","Level1_57.asset",".asset","852","06AAD2F8E0A3A18DA122F7E9739ADB24ED72194473E4BEF5F2F866EB35E733CA"
