"Branch","Path","Extension","SizeKB","HasMeta","TextureType","SpriteMode","PixelsPerUnit","IsSprite"
"BranchPedrao","Sprites\Player 1\walk\png\def-walk_0002.png",".png","7,02","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\png\def-walk_0003.png",".png","6,71","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\png\def-walk_0004.png",".png","7,55","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\png\def-walk_0005.png",".png","6,76","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\png\def-walk_0006.png",".png","7,28","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\png\def-walk_0007.png",".png","6,82","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\png\def-walk_0008.png",".png","7,09","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\png\def-walk_0009.png",".png","6,65","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\png\def-walk_0010.png",".png","7,64","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\png\def-walk_0011.png",".png","7,23","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\png\def-walk_0012.png",".png","7,47","True","8","2","100","True"
"BranchPedrao","Sprites\Player 1\walk\png\def-walk_0013.png",".png","7","True","8","2","100","True"
"BranchPedrao","TextMesh Pro\Sprites\EmojiOne.png",".png","109,69","True","0","2","100","False"
